ID Cliente;Churn;Genero;Cidadao Idoso; Possui Parceiro(a);Dependentes;Tempo Permanencia;Servico Telefone;Multiplas linhas;Servico Internet;Seguranca Online;Backup Online;Protecao Dispositivo;Suporte Tecnico;Streaming TV;Streaming Filmes;Contrato;Fatura Online;Metodo Pagamento;Gasto Diario;Gasto Mensal;Gasto Total
8166-ORCHU;Nao;Masculino;Sim;Sim;Nao;33;Sim;Nao;Fibra otica;Sim;Sim;Nao;Sim;Nao;Sim;Um ano;Sim;Cheque Eletronico;3.12;93.55;3055.5
8166-ZZTFS;Sim;Feminino;Sim;Sim;Nao;66;Sim;Sim;DSL;Nao;Sim;Sim;Nao;Sim;Sim;Dois anos;Sim;Transferencia bancaria;2.68;80.55;5265.1
8167-GJLRN;Nao;Masculino;Nao;Nao;Nao;3;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Sim;Nao;Nao;Mensal;Nao;Cheque Eletronico;1.01;30.4;82.15
8168-UQWWF;Sim;Feminino;Nao;Nao;Nao;11;Sim;Sim;Fibra otica;Nao;Nao;Sim;Nao;Sim;Sim;Mensal;Sim;Transferencia bancaria;3.26;97.85;1105.4
8169-SAEJD;Nao;Masculino;Sim;Sim;Nao;69;Nao;Sem servico de telefone;DSL;Sim;Sim;Nao;Nao;Sim;Sim;Dois anos;Nao;Cartao de credito (automatico);1.88;56.55;3952.65
8173-RXAYP;Nao;Feminino;Nao;Sim;Sim;24;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.66;19.7;452.55
8174-LNWMW;Nao;Feminino;Nao;Nao;Nao;31;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.7;20.9;689.35
8174-TBVCF;Nao;Feminino;Nao;Sim;Nao;70;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartao de credito (automatico);3.16;94.8;6859.05
8178-EYZUO;Sim;Masculino;Nao;Nao;Nao;46;Sim;Sim;Fibra otica;Sim;Sim;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;3.12;93.7;4154.8
8180-AKMJV;Nao;Feminino;Nao;Nao;Nao;1;Sim;Nao;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);1.48;44.55;44.55
8181-YHCMF;Nao;Feminino;Nao;Sim;Sim;68;Nao;Sem servico de telefone;DSL;Nao;Sim;Sim;Sim;Sim;Sim;Dois anos;Nao;Cartao de credito (automatico);2.01;60.3;4109.0
8182-BJDSI;Sim;Feminino;Nao;Nao;Nao;28;Sim;Sim;Fibra otica;Nao;Sim;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;3.0;89.95;2625.55
8182-PNAGI;Sim;Masculino;Nao;Nao;Nao;12;Sim;Nao;DSL;Nao;Nao;Nao;Sim;Nao;Nao;Mensal;Nao;Transferencia bancaria;1.68;50.25;593.75
8183-ONMXC;Sim;Feminino;Nao;Nao;Nao;2;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Sim;Mensal;Nao;Cheque Eletronico;2.69;80.75;159.45
8184-WMOFI;Nao;Masculino;Nao;Sim;Sim;62;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Nao;Sim;Um ano;Nao;Cartao de credito (automatico);2.38;71.4;4487.3
8185-UPYBR;Sim;Masculino;Nao;Sim;Nao;6;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.52;75.5;438.0
8189-DUKMV;Nao;Feminino;Nao;Sim;Nao;4;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Transferencia bancaria;0.68;20.5;79.05
8189-HBVRW;Nao;Feminino;Nao;Nao;Nao;53;Sim;Sim;Fibra otica;Sim;Sim;Sim;Nao;Nao;Nao;Mensal;Nao;Cheque Eletronico;3.03;90.8;4921.2
8189-XRIKE;Nao;Feminino;Sim;Nao;Nao;32;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Nao;Cheque Eletronico;3.03;90.95;2897.95
8190-ZTQFB;Nao;Masculino;Nao;Nao;Nao;41;Nao;Sem servico de telefone;DSL;Nao;Nao;Sim;Nao;Sim;Sim;Um ano;Sim;Cheque Eletronico;1.71;51.35;2075.1
8191-XWSZG;Nao;Feminino;Nao;Nao;Nao;52;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cheque;0.69;20.65;1022.95
8194-PEEBY;Nao;Feminino;Nao;Sim;Sim;24;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cheque;0.66;19.9;533.5
8197-BFWVU;Nao;Feminino;Nao;Sim;Sim;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;3.11;93.25;6688.95
8198-RKSZG;Nao;Feminino;Nao;Sim;Sim;14;Sim;Sim;DSL;Nao;Sim;Nao;Sim;Sim;Sim;Mensal;Nao;Cartao de credito (automatico);2.68;80.45;1137.05
8199-ZLLSA;Sim;Masculino;Nao;Nao;Nao;67;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Sim;Sim;Um ano;Sim;Transferencia bancaria;3.94;118.35;7804.15
8200-KLNYW;Nao;Feminino;Nao;Sim;Nao;21;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Sim;Sim;Um ano;Nao;Cheque;2.7;80.9;1714.95
8200-LGKSR;Nao;Masculino;Nao;Sim;Nao;71;Sim;Sim;DSL;Sim;Nao;Sim;Sim;Sim;Sim;Dois anos;Nao;Cheque Eletronico;2.77;83.2;6126.1
8201-AAXCB;Nao;Masculino;Nao;Sim;Sim;25;Sim;Sim;DSL;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Nao;Cheque Eletronico;2.01;60.35;1404.65
8203-XJZRC;Nao;Masculino;Nao;Nao;Nao;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.68;20.25;20.25
8204-TIFGJ;Nao;Feminino;Nao;Nao;Nao;23;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Sim;Transferencia bancaria;0.68;20.3;470.6
8204-YJCLA;Nao;Masculino;Sim;Sim;Sim;72;Nao;Sem servico de telefone;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;2.16;64.8;4732.35
8205-MQUGY;Nao;Masculino;Nao;Sim;Sim;12;Sim;Nao;DSL;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;1.64;49.2;571.15
8205-OTCHB;Sim;Masculino;Nao;Nao;Nao;22;Nao;Sem servico de telefone;DSL;Nao;Sim;Sim;Nao;Nao;Sim;Um ano;Sim;Transferencia bancaria;1.46;43.75;903.6
8205-VSLRB;Nao;Masculino;Nao;Sim;Nao;70;Sim;Sim;DSL;Sim;Nao;Sim;Sim;Nao;Sim;Dois anos;Nao;Cartao de credito (automatico);2.58;77.3;5498.2
8207-DMRVL;Nao;Masculino;Nao;Sim;Sim;72;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Nao;Transferencia bancaria;3.82;114.55;8306.05
8207-VVMYB;Nao;Feminino;Nao;Sim;Nao;70;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Sim;Transferencia bancaria;0.87;26.0;2006.95
8208-EUMTE;Nao;Masculino;Nao;Nao;Nao;16;Nao;Sem servico de telefone;DSL;Sim;Sim;Sim;Sim;Sim;Nao;Dois anos;Nao;Cheque;1.83;54.85;916.15
8212-CRQXP;Nao;Feminino;Nao;Sim;Nao;22;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Cartao de credito (automatico);2.67;80.0;1706.45
8212-DJRCH;Nao;Masculino;Nao;Sim;Sim;5;Sim;Nao;Fibra otica;Sim;Nao;Sim;Nao;Nao;Sim;Mensal;Sim;Cheque;3.01;90.35;434.5
8213-TAZPM;Nao;Feminino;Nao;Sim;Sim;69;Sim;Sim;Fibra otica;Nao;Sim;Sim;Sim;Sim;Sim;Um ano;Sim;Transferencia bancaria;3.62;108.75;7493.05
8215-NGSPE;Nao;Feminino;Nao;Sim;Sim;42;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.67;20.0;833.55
8216-AZUUZ;Nao;Feminino;Nao;Sim;Sim;42;Sim;Nao;Fibra otica;Nao;Nao;Sim;Sim;Sim;Sim;Dois anos;Sim;Cheque Eletronico;3.35;100.4;4303.65
8217-QYOHV;Nao;Masculino;Nao;Nao;Nao;5;Sim;Nao;DSL;Sim;Nao;Nao;Sim;Nao;Nao;Mensal;Sim;Cheque;1.86;55.75;266.95
8218-FFJDS;Nao;Feminino;Nao;Sim;Nao;72;Sim;Sim;DSL;Sim;Sim;Nao;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;2.88;86.4;6058.95
8219-VYBVI;Nao;Masculino;Nao;Nao;Sim;39;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.83;25.0;1004.35
8220-OCUFY;Nao;Feminino;Nao;Nao;Nao;21;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Nao;Nao;Um ano;Sim;Cheque Eletronico;2.01;60.25;1258.35
8221-EQDGL;Nao;Masculino;Nao;Sim;Nao;35;Sim;Nao;DSL;Sim;Sim;Sim;Nao;Nao;Nao;Mensal;Nao;Cheque;2.03;61.0;2130.45
8221-HVAYI;Nao;Masculino;Nao;Sim;Sim;35;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Nao;Nao;Dois anos;Sim;Cartao de credito (automatico);2.31;69.15;2490.15
8224-DWCKX;Nao;Masculino;Sim;Nao;Nao;12;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);2.44;73.3;828.05
8224-IVVPA;Nao;Feminino;Nao;Nao;Nao;27;Sim;Nao;DSL;Sim;Sim;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque;1.89;56.7;1652.95
8224-KDLKN;Nao;Masculino;Nao;Sim;Sim;72;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Transferencia bancaria;0.83;25.0;1738.9
8224-UAXBZ;Nao;Feminino;Nao;Sim;Nao;58;Nao;Sem servico de telefone;DSL;Sim;Sim;Nao;Nao;Sim;Nao;Um ano;Sim;Cheque Eletronico;1.51;45.35;2540.1
8225-BTJAU;Sim;Masculino;Sim;Nao;Nao;10;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;2.64;79.25;793.55
8226-BXGES;Nao;Masculino;Nao;Sim;Nao;64;Sim;Sim;Fibra otica;Sim;Sim;Sim;Nao;Nao;Nao;Um ano;Nao;Transferencia bancaria;2.98;89.45;5692.65
8229-BUJHX;Nao;Feminino;Nao;Sim;Sim;71;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Transferencia bancaria;0.68;20.5;1500.95
8229-MYEJZ;Nao;Feminino;Nao;Nao;Nao;10;Sim;Nao;DSL;Nao;Sim;Nao;Nao;Nao;Nao;Mensal;Nao;Cheque Eletronico;1.71;51.2;498.25
8229-TNIQA;Sim;Feminino;Nao;Nao;Nao;4;Sim;Nao;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque;1.51;45.3;196.95
8231-BSWXX;Nao;Masculino;Nao;Nao;Nao;71;Sim;Sim;Fibra otica;Nao;Sim;Nao;Nao;Nao;Nao;Um ano;Sim;Cartao de credito (automatico);2.64;79.05;5552.5
8232-CTLKO;Nao;Feminino;Nao;Sim;Sim;66;Sim;Nao;DSL;Sim;Nao;Nao;Nao;Sim;Nao;Dois anos;Sim;Cheque Eletronico;1.99;59.75;3996.8
8232-UTFOZ;Nao;Masculino;Nao;Nao;Nao;69;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.66;19.95;1399.35
8234-GSZYK;Nao;Masculino;Nao;Nao;Nao;43;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Transferencia bancaria;0.88;26.45;1110.05
8237-ULIXL;Nao;Feminino;Nao;Sim;Nao;72;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.83;24.85;1871.85
8241-JUIQO;Nao;Feminino;Nao;Nao;Nao;61;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Transferencia bancaria;0.65;19.45;1336.35
8242-JSVBO;Nao;Masculino;Nao;Nao;Nao;7;Sim;Nao;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Transferencia bancaria;1.49;44.65;322.5
8242-PDSGJ;Nao;Masculino;Nao;Sim;Nao;70;Nao;Sem servico de telefone;DSL;Sim;Nao;Sim;Sim;Nao;Nao;Dois anos;Sim;Cartao de credito (automatico);1.3;39.15;2692.75
8242-SOQUO;Nao;Feminino;Sim;Nao;Nao;5;Sim;Nao;Fibra otica;Nao;Sim;Nao;Nao;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.82;84.7;392.5
8245-UMPYT;Sim;Feminino;Sim;Nao;Nao;16;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.21;96.4;1581.2
8246-SHFGA;Nao;Masculino;Nao;Nao;Nao;17;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cartao de credito (automatico);0.7;21.1;385.55
8249-THVEC;Nao;Masculino;Nao;Sim;Sim;51;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cheque;0.65;19.4;997.75
8250-ZNGGW;Nao;Feminino;Sim;Nao;Nao;5;Sim;Nao;DSL;Sim;Sim;Nao;Sim;Nao;Nao;Mensal;Nao;Cartao de credito (automatico);2.0;59.9;287.85
8257-RZAHR;Sim;Feminino;Nao;Sim;Nao;14;Sim;Sim;DSL;Sim;Nao;Nao;Nao;Sim;Nao;Mensal;Sim;Transferencia bancaria;2.16;64.7;941.0
8258-GSTJK;Sim;Masculino;Sim;Nao;Nao;3;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.57;77.0;237.75
8259-DZLIZ;Nao;Feminino;Nao;Sim;Sim;64;Sim;Sim;DSL;Nao;Sim;Nao;Nao;Nao;Nao;Um ano;Sim;Transferencia bancaria;1.8;53.85;3399.85
8259-NFJTV;Nao;Feminino;Nao;Sim;Sim;7;Nao;Sem servico de telefone;DSL;Sim;Nao;Nao;Sim;Nao;Nao;Mensal;Nao;Cheque;1.16;34.65;246.6
8260-NGFNY;Sim;Feminino;Nao;Nao;Nao;1;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Cheque;0.84;25.2;25.2
8261-GWDBQ;Nao;Feminino;Sim;Sim;Nao;60;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;3.87;116.05;6925.9
8262-COGGB;Nao;Masculino;Nao;Nao;Nao;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Sim;Cheque;0.68;20.45;20.45
8263-JQAIK;Sim;Masculino;Sim;Nao;Nao;2;Nao;Sem servico de telefone;DSL;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque;0.82;24.45;47.5
8263-OKETD;Nao;Feminino;Nao;Nao;Nao;20;Sim;Sim;DSL;Nao;Sim;Nao;Sim;Nao;Sim;Mensal;Sim;Cartao de credito (automatico);2.3;68.9;1370.35
8263-QMNTJ;Nao;Masculino;Nao;Sim;Nao;72;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cheque Eletronico;3.85;115.55;8425.3
8265-HKSOW;Nao;Feminino;Nao;Sim;Sim;72;Sim;Sim;Fibra otica;Sim;Sim;Sim;Sim;Nao;Sim;Dois anos;Nao;Cartao de credito (automatico);3.58;107.45;7658.3
8266-VBFQL;Nao;Masculino;Nao;Nao;Nao;4;Sim;Nao;Fibra otica;Nao;Nao;Sim;Sim;Nao;Sim;Mensal;Sim;Cheque Eletronico;3.01;90.4;356.65
8267-KFGYD;Nao;Masculino;Nao;Nao;Sim;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Sim;Cheque;0.7;21.05;21.05
8267-ZNYVZ;Sim;Feminino;Nao;Sim;Nao;33;Sim;Nao;Fibra otica;Sim;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cheque Eletronico;3.46;103.75;3361.05
8268-YDIXR;Nao;Masculino;Nao;Sim;Nao;56;Sim;Sim;Fibra otica;Sim;Sim;Sim;Nao;Nao;Nao;Um ano;Sim;Cheque Eletronico;3.1;93.15;5253.95
8270-RKSAP;Nao;Masculino;Nao;Nao;Nao;9;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.35;70.5;597.9
8272-ONJLV;Nao;Masculino;Nao;Nao;Nao;12;Sim;Nao;Fibra otica;Nao;Nao;Sim;Nao;Sim;Sim;Um ano;Nao;Cheque Eletronico;3.19;95.7;1184.0
8276-MQBYC;Sim;Masculino;Sim;Nao;Nao;51;Sim;Sim;Fibra otica;Nao;Nao;Sim;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.26;97.8;4913.3
8277-RVRSV;Nao;Feminino;Nao;Sim;Sim;33;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cartao de credito (automatico);0.8;24.15;800.3
8280-MQRQN;Sim;Feminino;Nao;Nao;Nao;1;Sim;Nao;DSL;Nao;Nao;Sim;Nao;Nao;Nao;Mensal;Sim;Cheque;1.68;50.45;50.45
8285-ABVLB;Nao;Feminino;Nao;Sim;Nao;70;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cartao de credito (automatico);0.66;19.85;1328.35
8286-AFUYI;Nao;Masculino;Nao;Nao;Nao;1;Sim;Nao;DSL;Sim;Nao;Nao;Nao;Nao;Nao;Mensal;Nao;Cheque Eletronico;1.6;47.95;47.95
8290-YWKHZ;Sim;Feminino;Sim;Sim;Nao;32;Sim;Sim;Fibra otica;Nao;Nao;Nao;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.11;93.2;2931.0
8292-FRFZQ;Nao;Feminino;Nao;Nao;Nao;39;Nao;Sem servico de telefone;DSL;Sim;Sim;Nao;Sim;Nao;Nao;Um ano;Nao;Transferencia bancaria;1.37;41.15;1700.9
8292-ITGYJ;Nao;Feminino;Nao;Sim;Sim;45;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Sim;Transferencia bancaria;0.82;24.65;1138.8
8292-TYSPY;Sim;Masculino;Nao;Nao;Nao;19;Sim;Nao;DSL;Nao;Nao;Sim;Sim;Nao;Nao;Mensal;Sim;Cartao de credito (automatico);1.83;55.0;1046.5
8294-UIMBA;Nao;Feminino;Nao;Nao;Nao;30;Sim;Nao;Fibra otica;Nao;Nao;Nao;Sim;Sim;Sim;Um ano;Sim;Transferencia bancaria;3.15;94.4;2638.1
8295-FHIVV;Nao;Masculino;Nao;Nao;Nao;7;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Sim;Cheque;0.65;19.4;168.65
8295-KMENE;Nao;Feminino;Nao;Sim;Sim;59;Sim;Sim;DSL;Sim;Nao;Sim;Sim;Sim;Nao;Dois anos;Sim;Cheque;2.55;76.45;4519.5
8305-VHZBZ;Sim;Masculino;Nao;Nao;Nao;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Sim;Cheque;0.67;20.2;20.2
8309-IEYJD;Nao;Feminino;Sim;Nao;Nao;1;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque;2.35;70.6;70.6
8309-PPCED;Nao;Feminino;Nao;Sim;Nao;72;Sim;Sim;Fibra otica;Nao;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Transferencia bancaria;3.68;110.45;7982.5
8311-UEUAB;Nao;Feminino;Nao;Sim;Sim;67;Sim;Sim;DSL;Sim;Nao;Nao;Nao;Sim;Sim;Dois anos;Sim;Cheque Eletronico;2.52;75.5;5229.45
8313-AFGBW;Nao;Masculino;Nao;Sim;Nao;47;Sim;Nao;DSL;Nao;Sim;Sim;Nao;Sim;Sim;Dois anos;Nao;Cheque Eletronico;2.45;73.6;3522.65
8313-KTIHG;Nao;Masculino;Nao;Nao;Nao;4;Sim;Nao;DSL;Nao;Nao;Nao;Sim;Sim;Nao;Mensal;Sim;Cheque Eletronico;2.04;61.3;249.4
8313-NDOIA;Nao;Feminino;Nao;Nao;Nao;24;Sim;Sim;Fibra otica;Nao;Sim;Sim;Nao;Sim;Sim;Mensal;Sim;Cheque Eletronico;3.47;104.15;2494.65
8314-DPQHL;Nao;Masculino;Nao;Nao;Nao;9;Nao;Sem servico de telefone;DSL;Sim;Nao;Sim;Sim;Nao;Sim;Um ano;Nao;Cheque;1.69;50.8;463.6
8314-HTWVE;Nao;Feminino;Nao;Sim;Sim;7;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Dois anos;Nao;Cheque;0.66;19.85;144.15
8316-BBQAY;Nao;Feminino;Nao;Nao;Nao;65;Nao;Sem servico de telefone;DSL;Sim;Nao;Sim;Sim;Sim;Sim;Dois anos;Nao;Cartao de credito (automatico);2.0;59.95;3921.1
8317-BVKSO;Nao;Masculino;Nao;Nao;Nao;14;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Sim;Cheque Eletronico;0.67;20.05;299.3
8318-LCNBW;Nao;Masculino;Nao;Sim;Nao;35;Nao;Sem servico de telefone;DSL;Sim;Nao;Sim;Nao;Sim;Sim;Um ano;Nao;Cartao de credito (automatico);1.77;53.15;1930.9
8319-QBEHW;Nao;Masculino;Nao;Nao;Sim;26;Nao;Sem servico de telefone;DSL;Nao;Sim;Nao;Nao;Sim;Nao;Um ano;Sim;Transferencia bancaria;1.33;39.95;1023.75
8325-QRPZR;Nao;Feminino;Nao;Nao;Nao;7;Sim;Nao;Fibra otica;Nao;Nao;Sim;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;2.51;75.15;525.0
8327-LZKAS;Sim;Feminino;Sim;Sim;Nao;43;Sim;Sim;Fibra otica;Nao;Nao;Sim;Sim;Sim;Sim;Um ano;Sim;Cheque Eletronico;3.58;107.55;4533.9
8327-WKMIE;Nao;Masculino;Nao;Nao;Nao;37;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cartao de credito (automatico);0.67;20.15;785.75
8328-SKJNO;Nao;Masculino;Nao;Nao;Sim;23;Nao;Sem servico de telefone;DSL;Sim;Sim;Nao;Sim;Nao;Nao;Um ano;Nao;Transferencia bancaria;1.36;40.65;947.4
8329-GWVPJ;Nao;Feminino;Nao;Sim;Sim;50;Sim;Nao;Fibra otica;Nao;Nao;Nao;Nao;Nao;Nao;Mensal;Sim;Transferencia bancaria;2.33;69.75;3557.7
8329-IBCTI;Sim;Feminino;Nao;Nao;Nao;1;Sim;Nao;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Mensal;Nao;Cheque;0.65;19.65;19.65
8329-UTMVM;Nao;Masculino;Sim;Nao;Nao;27;Sim;Sim;Fibra otica;Nao;Sim;Nao;Sim;Sim;Sim;Um ano;Sim;Transferencia bancaria;3.49;104.65;2964.0
8331-ZXFOE;Nao;Feminino;Nao;Nao;Nao;58;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Nao;Nao;Um ano;Sim;Cartao de credito (automatico);2.37;71.1;4299.2
8332-OSJDW;Nao;Masculino;Nao;Sim;Sim;12;Sim;Sim;Nao;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Sem servico de internet;Um ano;Nao;Cheque;0.88;26.4;314.95
8336-TAVKX;Nao;Feminino;Sim;Sim;Nao;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Nao;Sim;Dois anos;Nao;Transferencia bancaria;2.62;78.45;5682.25
8337-MSSXB;Sim;Feminino;Nao;Nao;Nao;14;Sim;Nao;Fibra otica;Nao;Sim;Nao;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;2.88;86.3;1180.95
8337-UPOAQ;Sim;Masculino;Sim;Sim;Nao;10;Sim;Sim;Fibra otica;Nao;Nao;Sim;Nao;Nao;Sim;Mensal;Sim;Cheque Eletronico;2.99;89.8;914.3
8338-QIUNR;Nao;Masculino;Nao;Sim;Sim;72;Sim;Sim;DSL;Sim;Nao;Sim;Sim;Nao;Nao;Dois anos;Sim;Cartao de credito (automatico);2.22;66.5;4811.6
8344-WFMFH;Nao;Masculino;Nao;Nao;Sim;9;Sim;Nao;DSL;Nao;Sim;Nao;Nao;Nao;Nao;Mensal;Sim;Cheque Eletronico;1.67;50.1;484.05
8345-MVDYC;Nao;Feminino;Nao;Nao;Nao;45;Sim;Nao;DSL;Sim;Nao;Sim;Sim;Sim;Sim;Dois anos;Nao;Transferencia bancaria;2.72;81.65;3618.7
